Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Stockholders Equity - Total,Interest and Related Expense - Total,Book Value Per Share,Inventories - Total,Operating Activities,Credit Score
620.161,3.879,18.159,134.538,53.428,53.428,399.288,65.392,1.553167138,0.086151822,0.401998405,0.401998405,220.873,5.293,13.4043,4.094,-0.7139999999999986,A
32906.0,2398.0,972.0,10723.0,8586.0,16543.0,22563.0,30662.0,1.458405354,0.260925059,0.549437045,0.285163904,10343.0,209.0,17.2575,3385.0,4626.0,AA-
4906.4,27.5,187.7,1370.4,409.0,409.0,3013.4,597.7,1.628194067,0.083360509,0.30529223,0.30529223,1893.0,70.3,38.1961,104.2,125.30000000000001,BBB+
3041.859,325.128,1.546,1010.304,322.751,810.048,2047.797,1271.478,1.485429952,0.106103209,0.335849568,0.133814026,988.411,34.605,27.5584,479.04,119.86000000000001,BB+
8463.0,1030.0,4.0,4392.0,1541.0,3094.0,9415.0,-1169.0,0.898884758,0.18208673,0.512421332,0.255216959,-952.0,225.0,-5.8531,768.0,1042.0,BBB-
10295.86,872.797,569.817,2422.75,796.947,1111.301,5379.181,5101.384,1.914019997,0.077404607,0.614122653,0.44040562,4916.679,152.492,28.5518,127.071,290.881,BBB-
7673.0,498.0,50.0,3001.0,963.0,2117.0,6112.0,662.0,1.255399215,0.125505018,0.323551888,0.147180193,1546.0,170.0,5.3933,699.0,467.0,BB+
5636.387,129.972,0.0,2086.252,789.061,789.061,4109.383,670.721,1.371589604,0.139994113,0.543274792,0.543274792,1527.004,121.044,17.9396,68.198,119.10700000000003,BBB
24701.0,716.0,191.0,15064.0,2282.0,2282.0,21226.0,-2000.0,1.163714313,0.092384924,0.11630396,0.11630396,1082.0,1001.0,4.1831,326.0,-232.0,B
918.528,24.505,1.802,358.513,106.155,282.269,619.448,163.816,1.48281696,0.115570783,0.219913256,0.082704412,299.08,18.822,9.6824,338.494,77.51,B+
33837.5,587.5,601.9,11290.9,2347.2,5334.2,22453.1,1245.1,1.50703021,0.069366827,0.402156212,0.176960193,11384.4,387.7,23.5208,2116.0,-7340.4,BBB-
21031.0,2756.0,566.0,4049.0,1442.0,1957.0,9157.0,382.0,2.296712897,0.068565451,0.291610788,0.214871107,11874.0,306.0,20.2106,1380.0,1801.0,BBB
798.183,87.878,83.368,72.9,-12.986,75.262,297.64,66.665,2.681706088,-0.016269452,0.159623836,-0.027542121,500.543,9.708,5.9109,143.612,0.6500000000000004,B-
21011.0,1180.0,63.0,7011.0,855.0,2179.0,11411.0,3525.0,1.841293489,0.04069297,0.642962526,0.25228681,9600.0,412.0,21.4306,89.0,768.0,BBB
34892.0,956.0,650.0,9842.0,4100.0,4100.0,22483.0,9938.0,1.551928123,0.117505445,0.414644013,0.414644013,12409.0,589.0,42.7281,257.0,1347.0,BBB+
18691.9,26.4,1851.1,6058.2,1427.4,1427.4,14620.7,-997.3,1.27845452,0.076364629,0.317729549,0.317729549,4071.2,355.1,12.5981,494.4,-790.5,BBB+
41155.277,84.476,647.529,14194.718,3517.058,3517.058,30134.428,3871.298,1.365722854,0.085458251,0.316654662,0.316654662,11020.849,646.907,21.7278,604.226,-208.6500000000001,A-
25614.0,2541.0,12.0,7058.0,3649.0,6233.0,20355.0,5084.0,1.258364038,0.142461154,0.254325118,0.148890158,5259.0,301.0,30.0398,816.0,1786.0,BBB+
3079.801,3.521,93.289,679.334,221.569,221.569,2229.304,405.31,1.381507861,0.071942635,0.319688404,0.319688404,850.497,39.128,29.7065,70.055,86.208,A+
5499.321,5.079,302.79,1817.684,405.283,405.283,3823.094,387.205,1.43844776,0.073696916,0.3223575,0.3223575,1676.227,94.97,34.6815,49.206,9.365999999999985,BBB
15223.518,2045.961,617.959,3739.141,2136.3,2712.961,6968.81,7313.073,2.184521891,0.140328931,0.16738281,0.131804289,8254.708,185.119,24.7222,2479.958,613.9659999999999,A-
43109.0,2233.0,0.0,9819.0,2757.0,4149.0,21612.0,22715.0,1.994678882,0.063954163,0.411199207,0.273240833,21497.0,292.0,28.1287,866.0,-391.0,A
3130.315,450.193,0.0,793.058,329.915,538.378,1613.672,1992.57,1.93987068,0.105393547,0.237003561,0.145234445,1516.643,29.058,15.4657,280.13,97.142,BBB
43148.0,199.0,4360.0,18192.0,4092.0,4092.0,36907.0,-4358.0,1.169100713,0.094836377,0.281005356,0.281005356,6241.0,1146.0,14.1089,564.0,22.0,BBB-
9939.6,0.3,460.9,2405.8,825.9,825.9,6495.8,2338.0,1.530157948,0.083091875,0.365571884,0.365571884,3443.8,149.6,17.2449,161.5,99.10000000000002,A-
8762.6,184.5,80.5,3537.1,813.2,1136.4,6489.6,-136.2,1.350252712,0.092803506,0.204734623,0.146506684,2273.0,193.8,13.7424,630.4,337.50000000000006,BB
16138.751,248.875,1520.927,7919.996,1667.626,1667.626,12709.836,-154.35,1.269784362,0.103330549,0.186934014,0.186934014,3428.915,480.242,0.8959,200.946,584.792,BB+
1912.385,0.0,76.084,505.341,184.544,184.544,1242.281,135.679,1.539414191,0.096499397,0.229664024,0.229664024,670.104,31.935,17.0302,83.74,4.061999999999983,BBB
2717.752,185.488,4.804,564.583,272.279,1187.31,1757.714,618.021,1.546185557,0.100185374,0.122108132,0.028002358,960.038,27.057,15.7303,916.311,141.94299999999998,BBB
7741.0,112.0,3.0,2099.0,1093.0,1753.0,3850.0,667.0,2.010649351,0.141196228,0.308789854,0.192531267,3891.0,108.0,34.1526,710.0,88.0,BBB
9135.0,492.0,195.0,5133.0,1117.0,1685.0,8772.0,-2268.0,1.041381669,0.122276957,0.251417487,0.166666667,363.0,263.0,1.5646,983.0,228.0,BB
15769.0,1820.0,629.0,3787.0,2617.0,6703.0,10856.0,13628.0,1.452560796,0.165958526,0.45394826,0.177231478,4913.0,133.0,18.7541,1546.0,1184.0,A-
68598.0,177.0,2216.0,16220.0,5662.0,5662.0,50406.0,5742.0,1.360909416,0.08253885,0.32050266,0.32050266,18192.0,880.0,35.3803,463.0,-1171.0,BBB+
47786.0,349.0,2692.0,14429.0,2933.0,2933.0,32545.0,9969.0,1.468305423,0.061377809,0.288029068,0.288029068,15241.0,673.0,51.8523,258.0,-2513.0,BBB+
1103.551,119.691,0.0,576.326,31.027,64.483,764.416,-356.896,1.443652409,0.028115601,0.151012637,0.072662083,339.135,47.1,2.7105,32.354,9.375,B-
12056.738,1221.653,361.84,2675.0,1573.584,2911.893,7478.06,8075.101,1.612281528,0.130514904,0.256311619,0.138510537,4578.678,136.517,34.1406,1173.329,802.423,A
55072.0,2107.0,0.0,2218.0,962.0,962.0,50153.0,3718.0,1.098079876,0.017468042,0.14905485,0.14905485,4919.0,85.0,56.5552,0.0,-2718.0,BBB+
38315.0,341.0,1441.0,17808.0,3979.0,3979.0,28416.0,51.0,1.348360079,0.103849667,0.529333511,0.529333511,9899.0,888.0,14.5631,356.0,439.0,A-
11534.8,238.5,0.8,4278.4,919.5,1975.1,7280.4,1331.8,1.584363497,0.079715296,0.40390593,0.18803681,4254.4,148.4,23.406,524.2,600.0999999999999,BBB-
74129.0,9158.0,6892.0,30053.0,12698.0,36888.0,62930.0,38599.0,1.177959638,0.171295984,0.587397889,0.202200672,11199.0,1109.0,7.7629,2723.0,2942.0,A
4038.62,146.103,85.89,673.629,269.179,524.449,2485.597,428.212,1.624808849,0.066651232,0.105457668,0.054127264,1553.023,59.782,31.5585,831.826,24.189999999999998,BB-
4485.842,244.1,0.699,1045.469,140.246,257.385,1863.088,134.208,2.407745635,0.031264142,0.672172675,0.36625883,2622.754,66.461,39.9347,0.0,-1266.113,B+
1448.44,2.596,0.0,631.247,46.33,90.748,848.662,293.963,1.706733658,0.031986137,0.143113525,0.073064416,599.778,30.644,38.2365,70.402,-75.97099999999999,BB-
171615.0,2595.0,10688.0,31398.0,20058.0,42654.0,111775.0,60738.0,1.535361217,0.116877895,0.807473876,0.379713766,59840.0,1247.0,9.8056,6783.0,8921.0,AA
114904.0,635.0,3697.0,32216.0,8049.0,8049.0,87292.0,9370.0,1.316317647,0.070049781,0.256664541,0.256664541,27612.0,1678.0,27.9611,1638.0,-1191.0,BBB
45932.0,4569.0,0.0,13881.0,9169.0,11791.0,33121.0,34854.0,1.386793877,0.199621179,0.609763666,0.474168692,12773.0,754.0,6.5714,2051.0,5299.0,A-
89772.0,3610.0,1089.0,26186.0,5368.0,7293.0,54546.0,25355.0,1.645803542,0.059795927,0.307812434,0.226564808,35226.0,1402.0,28.2671,1018.0,-764.0,A-
5837.133,770.985,614.485,2750.405,738.75,2070.383,5940.793,4167.601,0.982551151,0.126560419,0.607760874,0.216860043,-103.66,88.97,-0.5609,92.726,224.099,BBB-
7979.3,827.0,0.0,1733.2,909.1,1147.1,3795.0,-10987.0,2.102582345,0.1139323,0.330385945,0.261837558,4184.3,115.6,3.3296,986.8,48.299999999999955,BB+
927.681,82.584,11.032,572.956,117.276,168.995,771.407,-239.519,1.202583072,0.126418456,0.282081926,0.195753957,156.274,28.977,3.8568,52.622,120.809,BB
127136.0,7102.0,11653.0,18945.0,17439.0,36186.0,69153.0,72046.0,1.838474108,0.137168072,0.554158563,0.267063814,57983.0,579.0,21.586,4716.0,9213.0,AA-
6471.08,4.522,560.448,2119.364,487.095,487.095,4714.679,512.291,1.37253883,0.075272597,0.357382621,0.357382621,1756.401,135.733,21.0404,73.027,-242.392,BBB+
40070.0,423.0,888.0,10895.0,3314.0,3314.0,26940.0,8911.0,1.487379362,0.082705266,0.359904431,0.359904431,13130.0,385.0,26.0069,887.0,-966.0,BBB+
10178.2,698.882,466.103,3003.691,1019.103,1962.864,5518.837,1539.682,1.844265377,0.100126054,0.255965331,0.132895115,4659.363,161.192,14.602,7537.315,-350.735,BB+
30052.0,3303.0,0.0,5335.0,3597.0,6479.0,19537.0,10063.0,1.538209551,0.119692533,0.269184428,0.149445345,10066.0,232.0,34.3784,5455.0,1930.0,A
10060.0,64.8,4958.7,1611.1,971.3,3313.2,7749.7,3133.3,1.298114766,0.096550696,0.153325003,0.044948864,2310.3,192.5,22.9533,3520.1,35.60000000000002,BBB-
7101.2,1526.4,448.6,1516.3,1180.3,2647.7,5111.1,4129.6,1.389368238,0.166211345,0.450327409,0.200748363,1990.1,71.3,15.4872,526.6,397.69999999999993,A
28342.0,0.0,1621.0,15330.0,5022.0,5022.0,23073.0,4792.0,1.228362155,0.177192859,0.366515837,0.366515837,5269.0,773.0,10.2349,315.0,1583.0,BBB+
10902.454,58.801,791.41,4599.864,1745.958,2581.005,8850.179,992.994,1.23189079,0.160143579,0.380287474,0.257250938,2052.275,147.843,38.3868,69.529,185.92200000000003,BBB+
18707.0,208.0,958.0,6473.0,1524.0,1524.0,12982.0,3335.0,1.440995224,0.081466831,0.36053939,0.36053939,5725.0,361.0,40.063,291.0,-560.0,BBB+
77956.0,2929.0,3153.0,16463.0,5937.0,7352.0,36427.0,31827.0,2.140060944,0.076158346,0.264365336,0.213484358,41529.0,570.0,29.5212,4225.0,5428.0,AA-
7389.1,363.7,420.7,3938.3,1063.9,2654.8,6779.4,90.9,1.089934212,0.143982352,0.391661626,0.156956759,609.7,229.9,3.1512,659.9,540.9,BB
12038.149,194.986,110.901,3196.616,739.979,854.623,10942.902,-86.895,1.100087436,0.0614695,0.281947995,0.244125884,1095.247,162.093,5.7692,26.431,188.93,BB+
6752.521,889.793,741.214,1211.326,2018.95,6119.976,4874.08,3509.146,1.385393962,0.298992036,0.516209637,0.170295022,1878.441,154.088,20.1955,1068.326,307.35299999999984,A
4723.2,77.6,304.7,724.2,940.7,2077.4,2088.0,2886.4,2.262068966,0.19916582,0.559674551,0.253434991,2635.2,52.2,45.1631,530.5,116.0,A-
3923.203,257.226,32.045,1020.698,642.108,1142.608,2368.498,1204.133,1.656409674,0.163669328,0.238895543,0.134251414,1554.705,54.17,15.4482,372.814,315.69599999999997,BBB+
3730.567,18.282,528.009,808.005,279.665,279.665,2441.327,483.216,1.528089846,0.074965816,0.269816691,0.269816691,1289.24,38.049,16.2213,60.61,2.66700000000003,BBB+
700.102,10.194,0.0,339.473,11.787,73.127,418.704,-264.308,1.672069051,0.016836118,0.263923978,0.042540675,281.398,26.175,3.6476,9.66,-15.669999999999998,B-
51319.0,96.0,2289.0,10182.0,4099.0,4099.0,37127.0,9491.0,1.382255501,0.079872952,0.345353442,0.345353442,14187.0,604.0,36.8189,239.0,-95.0,BBB+
1470.493,0.436,90.33,320.981,153.566,234.56,976.196,247.065,1.506350159,0.104431643,0.537874323,0.352145329,494.297,22.093,13.5161,45.539,-30.34400000000001,A+
109697.0,1975.0,4828.0,42629.0,7639.0,7639.0,82803.0,10176.0,1.324794995,0.069637274,0.383946522,0.383946522,26730.0,1317.0,23.7411,2782.0,-15725.0,A-
23286.0,1680.0,566.0,2821.0,5024.0,7495.0,14845.0,11095.0,1.568608959,0.215751954,0.366952264,0.245973072,8441.0,122.0,13.7216,337.0,1924.0,BBB
403821.0,5788.0,9832.0,113681.0,50162.0,86879.0,279711.0,39695.0,1.44370797,0.124218404,0.530516661,0.306308507,124110.0,5802.0,20.0578,2039.0,14462.0,BBB+
15634.9,1131.8,12.1,3815.3,1906.9,4530.8,9261.3,3206.1,1.688197121,0.121964323,0.397198187,0.167170748,6373.6,194.5,41.7344,1478.0,433.10000000000014,A
20435.0,3316.0,228.0,6686.0,2956.0,7773.0,10885.0,8081.0,1.877354157,0.14465378,0.686357616,0.261015453,9550.0,228.0,25.4667,2030.0,-2361.0,A
16721.804,3919.3,98.472,7336.93,2655.248,9686.472,13166.81,7648.02,1.269996605,0.158789566,0.192318136,0.052718095,3479.608,184.188,6.2181,2639.174,2404.731,BBB+
35629.0,1407.0,99.0,8244.0,2918.0,3548.0,18028.0,10605.0,1.976314622,0.081899576,0.381505376,0.313763441,17601.0,551.0,30.2341,1673.0,1635.0,BB
5170.0,229.6,105.1,1771.9,66.7,314.4,3725.2,183.4,1.387844948,0.012901354,0.100299879,0.021278632,1444.8,130.1,12.4416,1037.0,-323.5,B
3891.213,543.789,183.071,850.252,492.819,1059.115,1753.696,1755.876,2.218864045,0.126649197,0.566969856,0.263817921,2137.517,54.941,48.4995,316.171,118.69200000000001,BB+
9446.0,900.0,12.0,2433.0,898.0,2659.0,4695.0,2455.0,2.011927583,0.095066695,0.521168169,0.176009408,4750.0,170.0,37.6727,151.0,59.0,BB
4346.0,347.0,117.0,1294.0,763.0,1493.0,3686.0,-1765.0,1.179055887,0.175563737,0.17362484,0.088731248,620.0,74.0,10.5649,730.0,91.0,BB+
20398.0,3295.0,465.0,6468.0,2090.0,2491.0,12271.0,6249.0,1.662293212,0.102461026,0.103770048,0.087065195,8127.0,299.0,46.7494,2640.0,-2366.0,BB+
16431.0,1154.0,631.0,2978.0,5739.0,8876.0,5958.0,32581.0,2.757804632,0.349278802,0.663874346,0.429244577,10473.0,80.0,10.5152,1790.0,3810.0,A+
15358.0,1298.0,427.0,3253.0,1607.0,2911.0,9784.0,3941.0,1.569705642,0.10463602,0.211125616,0.116550624,5574.0,174.0,20.6225,4494.0,168.0,BBB
45907.5,786.2,1255.5,15372.4,4591.2,9294.7,24368.2,11290.6,1.883910178,0.100009802,0.508626964,0.251240827,21539.3,469.6,54.745,2213.3,-2860.5999999999995,BBB
2487.672,137.385,29.161,1624.486,428.618,720.412,2188.286,-1304.988,1.136813013,0.17229683,0.546015683,0.324858761,-186.49,82.377,-2.0527,24.156,292.746,BB
2758.3,148.8,24.2,635.0,387.0,832.8,1452.3,1206.6,1.899263238,0.14030381,0.311933478,0.144954678,1306.0,34.6,16.4609,545.8,169.4,BBB
21436.087,76.163,264.475,1133.165,865.38,865.38,16869.226,4468.372,1.270721431,0.040370241,0.219939415,0.219939415,4566.861,83.345,38.692,0.0,319.79100000000017,A
1387.518,273.555,22.484,331.423,398.388,938.587,837.483,441.608,1.65677154,0.287122762,0.392178959,0.166462343,550.035,19.885,5.0729,307.034,170.436,BBB
6366.177,425.354,50.727,3313.276,952.051,1337.865,4242.164,2446.064,1.500690921,0.149548308,0.320825011,0.228305377,2099.92,105.563,11.4468,17.105,-1822.19,BBB-
9401.051,577.658,19.924,3391.627,460.266,1041.597,5855.368,-389.887,1.605544007,0.048958994,0.534719933,0.236284671,3545.683,152.719,41.0075,0.0,358.735,BB-
9125.3,563.4,119.1,2937.5,1007.8,1415.2,4814.2,3383.8,1.895496656,0.110440205,0.308436676,0.21964562,4311.1,181.9,25.7627,665.8,290.1,BBB-
22373.0,349.0,79.0,6200.0,3567.0,5394.0,12749.0,8303.0,1.754882736,0.159433245,0.146254169,0.096716466,9624.0,249.0,26.615,2732.0,2377.0,BBB
40140.0,2179.0,965.0,10740.0,6953.0,12374.0,31481.0,2598.0,1.275054795,0.173218734,0.338494365,0.190201335,8659.0,614.0,27.5227,873.0,3213.0,BB-
3869.0,427.0,0.0,1083.0,543.0,834.0,1983.0,-1167.0,1.951084216,0.140346343,0.276433543,0.179980113,1886.0,146.0,12.903,236.0,1129.0,BB+
24699.0,9.0,1239.0,6595.0,2226.0,2226.0,17454.0,1545.0,1.415091097,0.090125106,0.366359447,0.366359447,7245.0,382.0,29.2786,527.0,265.0,BBB+
55718.0,1277.0,758.0,14249.0,9310.0,9310.0,35786.0,31315.0,1.556977589,0.167091425,0.466877288,0.466877288,19932.0,698.0,24.4317,717.0,4246.0,A
2479.303,0.893,3.693,816.142,61.33,94.667,1285.233,681.554,1.929068893,0.024736791,0.157207931,0.101847131,1194.07,55.122,23.1885,3.34,129.101,B+
7679.584,2.112,0.0,3401.478,235.541,285.302,3673.132,-1591.434,2.090745446,0.030671062,0.281355982,0.232283228,3096.97,137.784,11.3996,0.0,429.282,BBB+
122810.0,10430.0,7193.0,25777.0,14985.0,43386.0,82621.0,38264.0,1.486425969,0.122017751,0.234721922,0.081070115,38177.0,1067.0,40.2038,0.0,1011.0,A+
40377.0,3476.0,3681.0,12394.0,7699.0,7699.0,39948.0,396.0,1.010738961,0.190677861,0.126407907,0.126407907,429.0,395.0,0.4666,342.0,3140.0,A+
7087.4,115.1,49.3,8024.9,987.8,1777.1,9023.1,-2552.3,0.785472842,0.139374101,0.61632101,0.342581674,-1935.7,661.4,-21.9966,242.3,196.0,B
10317.802,33.747,105.895,4030.23,1697.019,1697.019,5710.889,4532.254,1.806689291,0.164474856,0.173782131,0.173782131,4597.594,127.119,46.9132,125.365,125.94799999999987,BB+
9739.287,1227.862,279.718,2039.18,1969.46,6127.52,4798.366,1503.995,2.029709072,0.202218088,0.509819325,0.163862177,4940.921,94.73,11.9342,1569.325,1076.8790000000001,A
4314.55,174.72,221.446,1556.952,680.595,1649.379,3201.127,2240.918,1.347822189,0.157744145,0.393594686,0.162411778,1113.423,90.56,14.0189,473.294,356.166,BBB
3077.801,471.781,0.003,357.023,361.159,714.304,1418.184,-402.069,2.170240956,0.117343194,0.307434996,0.155442103,1659.617,25.623,11.3318,381.245,142.00199999999998,BB+
8471.475,258.986,0.138,1982.751,971.571,1285.757,3898.999,1632.142,2.172730744,0.114687348,0.357883711,0.270431688,4572.476,141.544,34.5512,345.616,304.585,BBB
664.948,4.854,3.701,127.106,60.287,254.681,388.133,90.914,1.71319625,0.090664232,0.208428949,0.049338412,276.815,11.181,13.9622,283.421,58.076,BB+
72688.0,9807.0,323.0,18705.0,8255.0,31592.0,42407.0,24691.0,1.714056642,0.113567576,0.269209466,0.070344522,30281.0,596.0,27.5904,8956.0,-2606.0,BBB
6058.705,5.573,331.385,1444.3,448.058,448.058,4654.562,788.546,1.301670275,0.073952767,0.190698765,0.190698765,1404.143,52.31,26.9312,225.546,-436.539,A+
4432.67,648.885,6.128,485.719,396.428,1300.945,1967.095,5825.428,2.253409215,0.089433231,0.524175125,0.159728272,2452.941,35.79,439.9105,34.818,43.07699999999997,BB+
5309.755,8.507,123.287,1730.264,451.086,451.086,3661.279,573.446,1.450245939,0.084954202,0.312714951,0.312714951,1648.476,87.13,25.6859,53.314,-72.22199999999998,BBB
1584.909,60.082,86.272,1022.794,244.128,352.12,2275.026,-936.439,0.696655335,0.154032818,0.238247314,0.165179031,-690.117,121.819,-37.0529,125.515,-40.122000000000014,B
37946.0,1560.0,1756.0,12020.0,3954.0,15551.0,23156.0,6908.0,1.638711349,0.104200706,0.323985916,0.082376716,14790.0,617.0,54.2889,4559.0,2275.0,BBB
19243.0,676.0,282.0,6840.0,1511.0,1951.0,10063.0,-38.0,1.912252807,0.07852206,0.306520031,0.237391987,9180.0,431.0,12.2641,358.0,3630.0,BBB-
19153.0,1085.0,594.0,3876.0,2182.0,4266.0,13425.0,4914.0,1.426666667,0.113924712,0.205907906,0.105319046,5728.0,161.0,64.5,2623.0,278.0,BBB
46835.0,170.0,878.0,22624.0,3547.0,4194.0,32789.0,-9988.0,1.42837537,0.07573396,0.55927457,0.4729964,14046.0,1217.0,6.1907,138.0,3178.0,BB
30123.2,37.5,1017.4,9158.2,2433.8,2433.8,21163.0,4616.8,1.423389879,0.080794869,0.325709621,0.325709621,8960.2,413.6,28.2933,587.6,845.7,A-
2431.7,369.8,40.4,780.3,253.7,1011.7,1457.6,934.0,1.66829034,0.104330304,0.405556001,0.101699671,974.1,34.8,9.9511,348.7,79.5,BB+
18145.0,2223.0,1011.0,5305.0,1722.0,4890.0,13090.0,691.0,1.386172651,0.094902177,0.453996843,0.159873735,5055.0,309.0,4.7685,841.0,-584.0,BBB-
1770.0,136.7,16.8,980.3,269.5,269.5,2186.2,-2643.0,0.809624005,0.152259887,0.057370942,0.057370942,-416.2,103.4,-12.8168,0.0,72.5,B-
320.494,4.209,0.044,84.609,29.31,38.439,206.433,35.548,1.552532783,0.09145257,0.807813551,0.615963349,114.061,5.265,8.875,0.746,5.508999999999999,A-
35792.8,497.3,166.0,5264.9,879.0,879.0,33975.6,-811.0,1.053485442,0.024558012,0.168539326,0.168539326,1817.2,375.7,3.178,740.6,-148.70000000000005,B
4513.8,321.9,20.0,826.2,517.6,1130.0,2537.3,2002.0,1.778977653,0.114670566,0.17995923,0.082430883,1976.5,60.6,26.7366,979.8,215.80000000000007,BB+
6544.7,149.8,5.0,280.9,35.5,270.9,2807.5,2792.6,2.331148709,0.005424236,0.199778761,0.026179941,3737.2,16.1,789.5048,0.0,942.4000000000001,BBB
19129.356,912.932,1844.578,863.391,416.067,416.067,16390.948,837.916,1.167068311,0.021750183,0.158358739,0.158358739,2738.408,49.766,38.8411,1153.633,-5718.204000000001,BBB-
14653.0,834.0,59.0,4502.0,-937.0,-662.0,8527.0,12.0,1.71842383,-0.06394595,-0.226867718,-0.32111035,6126.0,397.0,6.296,0.0,38.0,BBB
45564.0,3184.0,42.0,15281.0,2984.0,4765.0,30067.0,1313.0,1.515415572,0.065490299,0.5641056,0.353261513,15497.0,1210.0,22.1553,313.0,-2008.0,BBB
814949.0,43381.0,189628.0,138648.0,13819.0,13819.0,737772.0,51036.0,1.104608199,0.016956889,0.364146618,0.364146618,77177.0,3235.0,36.9936,341053.0,-7424.0,BBB+
193694.0,6510.0,12904.0,40783.0,27170.0,58418.0,121697.0,3819.0,1.591608667,0.140272801,0.684692921,0.318448195,71997.0,1243.0,9.2209,2251.0,8393.0,AAA
1613.004,109.917,2.824,984.062,-58.204,11.859,1115.546,4.093,1.445932306,-0.036084225,0.01614537,-0.079241512,497.458,80.11,3.7075,99.601,-125.07499999999999,CCC+
2478.426,274.305,21.166,965.355,224.772,452.082,1544.037,-303.985,1.605159721,0.090691431,0.849632864,0.422431501,934.389,73.153,27.2131,37.258,127.918,B+
9890.24,759.984,2140.592,4666.975,1432.247,2786.303,7970.082,772.292,1.240920733,0.14481418,0.464658137,0.238848834,1920.158,203.308,10.9132,499.917,734.3899999999999,A-
9736.789,633.715,637.329,3138.122,559.986,1095.368,5501.587,3973.961,1.769814601,0.057512389,0.202828648,0.103692278,4235.202,164.001,26.1418,7602.568,442.26,BB+
7527.0,6.0,150.0,2200.0,654.0,654.0,5183.0,1143.0,1.452247733,0.086887206,0.340093604,0.340093604,2344.0,123.0,26.3528,82.0,-34.0,BBB
2643.943,396.619,0.0,596.455,705.673,1148.993,1339.502,5695.376,1.973825347,0.266901745,0.196927973,0.120946563,1304.441,25.951,353.2199,1823.902,403.734,BBB+
12707.114,1011.315,0.0,1902.068,1802.094,5265.988,5282.279,7940.915,2.405612047,0.141817725,0.899487738,0.307817157,7424.835,70.442,15.0223,0.0,1090.7060000000001,A-
4681.9,40.5,37.1,2979.3,821.4,956.7,3614.9,-1449.6,1.295167225,0.175441594,0.262397148,0.225287987,928.7,174.1,8.275,0.0,381.6,BB-
9743.0,300.0,95.0,4467.0,1849.0,2950.0,7202.0,8918.0,1.352818661,0.189777276,0.535876476,0.335876476,2541.0,163.0,11.7912,0.0,852.0,BBB
5131.624,593.0,330.859,2309.29,163.924,557.182,3408.479,1547.685,1.505546609,0.031943884,0.155003302,0.045602265,1723.145,185.466,20.2549,3403.228,149.917,B
61941.5,100.4,350.0,2999.4,1621.4,1621.4,52973.5,8693.0,1.169292193,0.026176312,0.146767565,0.146767565,8968.0,166.0,39.0213,0.0,418.5999999999999,BBB
19592.954,407.307,923.3,5869.023,2095.628,4188.09,12775.307,6692.078,1.533658174,0.106958246,0.434578011,0.217453266,6817.647,157.225,14.113,710.15,660.5550000000001,BBB+
3008.218,120.328,0.094,1011.858,891.279,1091.06,2111.471,-584.878,1.424702494,0.296281387,0.137566899,0.112377402,896.747,45.921,3.563,813.262,813.131,BB
6054.042,602.3,86.641,1316.506,838.188,2327.468,3601.569,2413.329,1.680945721,0.138450972,0.336744373,0.12127131,2452.473,36.982,35.0128,706.084,57.63500000000005,BBB-
3907.534,72.031,105.158,1496.889,416.548,871.142,2904.55,602.531,1.345314765,0.106601248,0.446154453,0.213334617,1002.984,60.835,11.8882,0.0,-41.14399999999995,BB
48365.0,4424.0,427.0,19298.0,6522.0,10197.0,32932.0,1431.0,1.468632333,0.134849581,0.373161092,0.238673791,14881.0,1184.0,7.306,3291.0,5330.0,BBB+
25875.299,1738.747,183.916,2390.613,959.42,959.42,17334.21,5092.261,1.492730214,0.037078605,0.171166854,0.171166854,8467.411,129.896,606.3008,0.0,-152.019,BBB+
1686.478,5.68,10.001,866.473,236.398,940.405,1216.303,456.851,1.38656075,0.140172596,0.247802556,0.062292341,470.175,47.807,23.2082,343.881,23.973000000000013,BB-
3426.431,276.709,42.054,964.979,192.705,664.002,2044.725,1646.68,1.675741726,0.056240736,0.280004217,0.081262124,1381.706,50.341,14.0529,814.821,84.69,BB+
33427.5,211.5,25.0,3123.2,1809.5,1809.5,24986.7,6073.8,1.337811716,0.054132077,0.077271601,0.077271601,7957.1,143.8,13.7215,0.0,250.4000000000001,A
2096.908,465.232,50.0,643.493,410.306,1654.678,1355.138,111.742,1.547375987,0.195671913,0.911124657,0.225929101,741.77,23.67,2.6673,39.475,592.697,BBB-
24888.0,1819.0,7.0,10877.0,2678.0,5457.0,13971.0,-8887.0,1.781404338,0.107602057,0.667767988,0.327704356,10917.0,546.0,30.3231,0.0,56.0,BB
2236.93,64.913,608.934,149.352,5.619,5.619,1723.596,409.577,1.297827333,0.002511925,0.006550638,0.006550638,513.334,19.437,38.2234,707.108,-29.297999999999995,B
38936.0,603.0,1097.0,8357.0,4811.0,7006.0,16339.0,19389.0,2.383009976,0.123561742,0.427481848,0.293550552,22597.0,249.0,31.1253,322.0,2591.0,A-
4468.888,45.828,58.585,2081.756,577.834,1604.11,3038.192,478.65,1.470903748,0.129301518,0.3821039,0.137641823,1430.696,70.283,8.0716,296.36,-10.658999999999992,BB
